n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
406,312.206,-1.178,-1,-1,22.905,1002.024,0,0,0,
407,312.866,-1.248,0.0,0.0,22.902,1002.022,0,0,0,
408,313.526,-1.261,0.0,0.0,22.895,1002.014,0,0,0,
409,314.186,-1.261,-1,-1,22.9,1002.027,0,0,0,
410,314.846,-1.058,0.0,0.0,22.895,1002.018,0,0,0,
411,315.506,-1.164,-1,-1,22.895,1002.015,0,0,0,
412,316.167,-1.096,0.0,0.0,22.897,1002.028,0,0,0,
413,316.827,-1.216,0.0,0.0,22.882,1002.037,0,0,0,
414,317.487,-1.188,-1,-1,22.895,1002.034,0,0,0,
415,318.147,-1.082,0.0,0.0,22.887,1002.035,0,0,0,
416,318.807,-1.09,-1,-1,22.89,1002.033,0,0,0,
417,319.466,-1.141,0.0,0.0,22.89,1002.022,0,0,0,
418,320.126,-1.179,0.0,0.0,22.887,1002.038,0,0,0,
419,320.785,-1.315,-1,-1,22.887,1002.033,0,0,0,
420,321.845,-1.183,0.0,0.0,22.812,1002.017,0,0,0,
421,322.505,-1.212,-1,-1,22.882,1002.028,0,0,0,
422,323.165,-0.561,0.0,0.0,22.885,1002.034,0,0,0,
423,323.824,-1.189,0.0,0.0,22.89,1002.049,0,0,0,
424,324.484,-1.245,-1,-1,22.877,1002.039,0,0,0,
425,325.144,-0.93,0.0,0.0,22.875,1002.043,0,0,0,
426,325.804,-1.003,-1,-1,22.877,1002.031,0,0,0,
427,326.463,-0.971,0.0,0.0,22.877,1002.022,0,0,0,
428,327.123,-1.325,0.0,0.0,22.867,1002.024,0,0,0,
429,327.783,-1.121,-1,-1,22.87,1002.031,0,0,0,
430,328.443,-0.933,0.0,0.0,22.87,1002.028,0,0,0,
431,329.103,-1.19,-1,-1,22.863,1002.027,0,0,0,
432,329.762,-1.245,0.0,0.0,22.863,1002.025,0,0,0,
433,330.422,-1.198,0.0,0.0,22.857,1002.048,0,0,0,
434,331.082,-1.069,-1,-1,22.86,1002.037,0,0,0,
435,331.742,-1.282,0.0,0.0,22.872,1002.025,0,0,0,
436,332.402,-1.064,-1,-1,22.867,1002.045,0,0,0,
437,333.061,-1.153,0.0,0.0,22.847,1002.04,0,0,0,
438,333.721,-0.829,0.0,0.0,22.857,1002.046,0,0,0,
439,334.381,-1.213,-1,-1,22.845,1002.04,0,0,0,
440,335.441,-1.218,0.0,0.0,22.785,1002.005,0,0,0,
441,336.101,-1.131,-1,-1,22.842,1002.023,0,0,0,
442,336.76,-0.749,0.0,0.0,22.835,1002.035,0,0,0,
443,337.42,-1.168,0.0,0.0,22.845,1002.037,0,0,0,
444,338.08,-1.014,-1,-1,22.84,1002.014,0,0,0,
445,338.74,-1.043,0.0,0.0,22.835,1002.008,0,0,0,
446,339.4,-1.172,-1,-1,22.835,1001.999,0,0,0,
447,340.06,-0.927,0.0,0.0,22.832,1002.003,0,0,0,
448,340.719,-0.926,0.0,0.0,22.832,1002.037,0,0,0,
449,341.379,-0.834,-1,-1,22.825,1001.991,0,0,0,
450,342.039,-0.718,0.0,0.0,22.815,1002.033,0,0,0,
451,342.699,-1.184,-1,-1,22.822,1002.006,0,0,0,
452,343.359,-1.1,0.0,0.0,22.822,1002.032,0,0,0,
453,344.019,-1.138,0.0,0.0,22.812,1001.999,0,0,0,
454,344.679,-1.012,-1,-1,22.808,1002.013,0,0,0,
455,345.339,-1.249,0.0,0.0,22.805,1002.056,0,0,0,
456,345.999,-1.5,-1,-1,22.803,1002.065,0,0,0,
457,346.659,-0.952,0.0,0.0,22.8,1002.043,0,0,0,
458,347.319,-1.291,0.0,0.0,22.795,1002.042,0,0,0,
459,347.978,-1.449,-1,-1,22.797,1002.029,0,0,0,
460,349.038,-1.508,0.0,0.0,22.73,1002.027,0,0,0,
461,349.699,-1.199,-1,-1,22.79,1002.02,0,0,0,
462,350.358,-1.19,0.0,0.0,22.785,1002.049,0,0,0,
463,351.018,-1.232,0.0,0.0,22.783,1002.008,0,0,0,
464,351.678,-1.05,-1,-1,22.783,1002.029,0,0,0,
465,352.338,-1.204,0.0,0.0,22.785,1002.043,0,0,0,
466,352.998,-1.306,-1,-1,22.785,1002.028,0,0,0,
467,353.658,-1.273,0.0,0.0,22.788,1002.041,0,0,0,
468,354.318,-1.152,0.0,0.0,22.775,1002.03,0,0,0,
469,354.978,-1.18,-1,-1,22.778,1002.016,0,0,0,
470,355.638,-1.13,0.0,0.0,22.778,1002.025,0,0,0,
471,356.298,-1.25,-1,-1,22.768,1002.021,0,0,0,
472,356.958,-1.28,0.0,0.0,22.775,1002.018,0,0,0,
473,357.618,-1.12,0.0,0.0,22.773,1002.031,0,0,0,
474,358.277,-0.972,-1,-1,22.768,1002.012,0,0,0,
475,358.937,-1.159,0.0,0.0,22.765,1002.017,0,0,0,
476,359.597,-1.307,-1,-1,22.765,1002.059,0,0,0,
477,360.257,-1.404,0.0,0.0,22.76,1002.045,0,0,0,
478,360.917,-1.163,0.0,0.0,22.755,1002.034,0,0,0,
479,361.577,-1.121,-1,-1,22.755,1002.009,0,0,0,
480,362.637,-1.196,0.0,0.0,22.69,1002.026,0,0,0,
481,363.297,-1.466,-1,-1,22.745,1002.055,0,0,0,
482,363.957,-1.331,0.0,0.0,22.743,1002.053,0,0,0,
483,364.617,-1.15,0.0,0.0,22.743,1002.032,0,0,0,
484,365.277,-1.317,-1,-1,22.738,1002.046,0,0,0,
485,365.937,-1.127,0.0,0.0,22.738,1002.017,0,0,0,
486,366.597,-1.356,-1,-1,22.733,1002.069,0,0,0,
487,367.257,-1.356,-1,-1,22.74,1002.051,0,0,0,
488,367.917,-1.202,0.0,0.0,22.735,1002.004,0,0,0,
489,368.577,-1.421,0.0,0.0,22.73,1002.044,0,0,0,
490,369.237,-1.369,-1,-1,22.723,1002.021,0,0,0,
491,369.897,-1.319,0.0,0.0,22.73,1002.041,0,0,0,
492,370.557,-1.388,-1,-1,22.725,1002.073,0,0,0,
493,371.217,-1.263,0.0,0.0,22.73,1002.072,0,0,0,
494,371.877,-1.426,0.0,0.0,22.725,1002.055,0,0,0,
495,372.537,-1.703,-1,-1,22.728,1002.064,0,0,0,
496,373.197,-1.508,0.0,0.0,22.723,1002.053,0,0,0,
497,373.858,-1.658,-1,-1,22.72,1002.061,0,0,0,
498,374.517,-1.434,0.0,0.0,22.713,1002.063,0,0,0,
499,375.177,-1.361,0.0,0.0,22.72,1002.062,0,0,0,
500,376.237,-1.267,-1,-1,22.653,1002.02,0,0,0,
501,376.897,-1.343,0.0,0.0,22.703,1002.064,0,0,0,
502,377.558,-1.492,-1,-1,22.715,1002.043,0,0,0,
503,378.217,-1.263,0.0,0.0,22.713,1002.022,0,0,0,
504,378.877,-1.473,0.0,0.0,22.71,1002.049,0,0,0,
505,379.537,-1.165,-1,-1,22.705,1002.022,0,0,0,
506,380.197,-1.24,0.0,0.0,22.708,1002.022,0,0,0,
507,380.858,-1.329,-1,-1,22.703,1002.053,0,0,0,
508,381.517,-1.264,0.0,0.0,22.705,1002.057,0,0,0,
509,382.177,-1.088,0.0,0.0,22.703,1002.044,0,0,0,
510,382.837,-1.348,-1,-1,22.7,1002.029,0,0,0,
511,383.497,-1.463,0.0,0.0,22.703,1002.08,0,0,0,
512,384.158,-1.505,-1,-1,22.698,1002.073,0,0,0,
513,384.817,-1.493,0.0,0.0,22.705,1002.058,0,0,0,
514,385.478,-1.604,0.0,0.0,22.708,1002.044,0,0,0,
515,386.137,-1.501,-1,-1,22.703,1002.036,0,0,0,
516,386.798,-1.473,0.0,0.0,22.705,1002.058,0,0,0,
517,387.458,-1.449,-1,-1,22.7,1002.059,0,0,0,
518,388.118,-1.487,0.0,0.0,22.695,1002.078,0,0,0,
519,388.778,-1.432,0.0,0.0,22.695,1002.054,0,0,0,
520,389.838,-1.33,-1,-1,22.633,1002.053,0,0,0,
521,390.498,-1.354,0.0,0.0,22.688,1002.035,0,0,0,
522,391.159,-1.176,-1,-1,22.678,1002.076,0,0,0,
523,391.819,-1.251,0.0,0.0,22.69,1002.067,0,0,0,
524,392.479,-1.417,0.0,0.0,22.698,1002.033,0,0,0,
525,393.139,-1.167,-1,-1,22.695,1002.056,0,0,0,
526,393.799,-1.544,0.0,0.0,22.695,1002.071,0,0,0,
527,394.459,-1.311,-1,-1,22.695,1002.057,0,0,0,
528,395.119,-1.152,0.0,0.0,22.693,1002.034,0,0,0,
529,395.779,-1.427,0.0,0.0,22.693,1002.049,0,0,0,
530,396.439,-1.306,-1,-1,22.695,1002.036,0,0,0,
531,397.099,-1.386,0.0,0.0,22.695,1002.071,0,0,0,
532,397.759,-1.548,-1,-1,22.695,1002.062,0,0,0,
533,398.419,-1.437,0.0,0.0,22.695,1002.044,0,0,0,
534,399.079,-1.391,0.0,0.0,22.695,1002.042,0,0,0,
535,399.739,-1.335,-1,-1,22.688,1002.06,0,0,0,
536,400.399,-1.227,0.0,0.0,22.69,1002.046,0,0,0,
537,401.06,-1.265,-1,-1,22.69,1002.038,0,0,0,
538,401.72,-1.307,0.0,0.0,22.695,1002.023,0,0,0,
539,402.38,-1.321,0.0,0.0,22.69,1002.016,0,0,0,
540,403.44,-1.258,-1,-1,22.63,1002.039,0,0,0,
541,404.1,-1.275,0.0,0.0,22.685,1002.033,0,0,0,
542,404.76,-1.372,-1,-1,22.685,1002.024,0,0,0,
543,405.42,-1.12,0.0,0.0,22.685,1002.025,0,0,0,
544,406.08,-1.107,0.0,0.0,22.685,1002.025,0,0,0,
545,406.74,-1.287,-1,-1,22.683,1002.041,0,0,0,
546,407.4,-1.469,0.0,0.0,22.685,1002.039,0,0,0,
547,408.061,-1.246,-1,-1,22.685,1002.054,0,0,0,
548,408.721,-1.469,-1,-1,22.688,1002.031,0,0,0,
549,409.381,-1.534,0.0,0.0,22.695,1002.061,0,0,0,
550,410.041,-1.586,0.0,0.0,22.695,1002.059,0,0,0,
551,410.701,-1.224,-1,-1,22.693,1002.026,0,0,0,
552,411.361,-1.084,0.0,0.0,22.693,1002.021,0,0,0,
553,412.021,-1.269,-1,-1,22.69,1002.041,0,0,0,
554,412.681,-1.19,-1,-1,22.695,1002.01,0,0,0,
555,413.341,-1.701,0.0,0.0,22.695,1002.054,0,0,0,
556,414.001,-1.363,0.0,0.0,22.695,1002.013,0,0,0,
557,414.661,-1.14,-1,-1,22.688,1002.034,0,0,0,
558,415.321,-1.316,0.0,0.0,22.688,1002.016,0,0,0,
559,415.981,-0.954,-1,-1,22.69,1002.032,0,0,0,
560,417.042,-1.255,0.0,0.0,22.615,1002.041,0,0,0,
561,417.701,-0.968,0.0,0.0,22.69,1002.021,0,0,0,
562,418.361,-1.224,-1,-1,22.695,1002.022,0,0,0,
563,419.021,-1.153,0.0,0.0,22.698,1002.052,0,0,0,
564,419.682,-1.297,-1,-1,22.695,1002.031,0,0,0,
565,420.342,-1.177,0.0,0.0,22.693,1002.012,0,0,0,
566,421.002,-1.264,0.0,0.0,22.695,1002.038,0,0,0,
567,421.662,-1.208,-1,-1,22.695,1002.037,0,0,0,
568,422.322,-1.121,0.0,0.0,22.698,1001.993,0,0,0,
569,422.983,-1.232,-1,-1,22.695,1002.012,0,0,0,
570,423.642,-1.158,0.0,0.0,22.695,1002.036,0,0,0,
571,424.302,-1.047,0.0,0.0,22.698,1002.013,0,0,0,
572,424.962,-1.088,-1,-1,22.7,1002.032,0,0,0,
573,425.622,-1.214,0.0,0.0,22.705,1002.023,0,0,0,
574,426.283,-1.524,-1,-1,22.705,1002.035,0,0,0,
575,426.943,-1.228,0.0,0.0,22.705,1002.018,0,0,0,
576,427.603,-1.223,0.0,0.0,22.703,1002.018,0,0,0,
577,428.263,-1.102,-1,-1,22.698,1002.011,0,0,0,
578,428.923,-1.19,0.0,0.0,22.695,1002.022,0,0,0,
579,429.583,-1.13,-1,-1,22.698,1002.009,0,0,0,
580,430.643,-1.175,0.0,0.0,22.63,1002.046,0,0,0,
581,431.303,-1.098,0.0,0.0,22.685,1002.004,0,0,0,
582,431.963,-1.079,-1,-1,22.698,1002.035,0,0,0,
583,432.623,-1.027,0.0,0.0,22.695,1002.036,0,0,0,
584,433.284,-1.115,-1,-1,22.703,1002.033,0,0,0,
585,433.944,-1.231,0.0,0.0,22.698,1002.022,0,0,0,
586,434.604,-1.301,0.0,0.0,22.705,1002.04,0,0,0,
587,435.264,-1.254,-1,-1,22.705,1002.026,0,0,0,
588,435.924,-1.027,0.0,0.0,22.703,1002.03,0,0,0,
589,436.584,-1.068,-1,-1,22.71,1002.001,0,0,0,
590,437.244,-0.804,-1,-1,22.705,1002.017,0,0,0,
591,437.904,-1.212,0.0,0.0,22.705,1002.021,0,0,0,
592,438.564,-1.36,0.0,0.0,22.708,1002.043,0,0,0,
593,439.224,-0.888,-1,-1,22.705,1002.017,0,0,0,
594,439.884,-0.874,0.0,0.0,22.71,1002.01,0,0,0,
595,440.544,-0.989,-1,-1,22.71,1002.032,0,0,0,
596,441.204,-1.036,-1,-1,22.7,1002.01,0,0,0,
597,441.864,-1.123,0.0,0.0,22.708,1002.018,0,0,0,
598,442.524,-1.198,0.0,0.0,22.708,1002.008,0,0,0,
599,443.184,-0.902,-1,-1,22.715,1002.015,0,0,0,
600,444.245,-0.877,0.0,0.0,22.638,1002.006,0,0,0,
601,444.905,-1.102,-1,-1,22.703,1002.024,0,0,0,
602,445.565,-1.165,-1,-1,22.705,1002.015,0,0,0,
603,446.225,-0.975,0.0,0.0,22.703,1002.0,0,0,0,
604,446.885,-0.977,0.0,0.0,22.71,1002.015,0,0,0,
605,447.545,-1.235,-1,-1,22.7,1001.985,0,0,0,
606,448.205,-1.125,0.0,0.0,22.703,1001.995,0,0,0,
607,448.866,-1.43,-1,-1,22.703,1002.013,0,0,0,
608,449.526,-1.005,-1,-1,22.708,1001.994,0,0,0,
609,450.186,-1.139,0.0,0.0,22.698,1002.017,0,0,0,
610,450.846,-1.027,0.0,0.0,22.693,1002.013,0,0,0,
611,451.506,-1.037,-1,-1,22.7,1002.013,0,0,0,
612,452.166,-1.013,0.0,0.0,22.703,1002.034,0,0,0,
613,452.827,-0.873,-1,-1,22.7,1002.0,0,0,0,
614,453.487,-1.088,-1,-1,22.698,1002.036,0,0,0,
615,454.147,-0.929,0.0,0.0,22.703,1001.993,0,0,0,
616,454.807,-1.008,0.0,0.0,22.695,1001.97,0,0,0,
617,455.467,-1.144,-1,-1,22.698,1002.012,0,0,0,
618,456.127,-1.468,0.0,0.0,22.7,1002.023,0,0,0,
619,456.787,-0.888,-1,-1,22.698,1002.007,0,0,0,
620,457.848,-0.919,-1,-1,22.643,1001.983,0,0,0,
621,458.508,-1.107,0.0,0.0,22.69,1002.024,0,0,0,
622,459.168,-1.14,0.0,0.0,22.7,1002.003,0,0,0,
623,459.828,-1.022,-1,-1,22.7,1001.996,0,0,0,
624,460.488,-0.818,0.0,0.0,22.705,1002.008,0,0,0,
625,461.148,-0.921,-1,-1,22.698,1002.014,0,0,0,
626,461.809,-1.047,-1,-1,22.715,1002.015,0,0,0,
627,462.469,-0.879,0.0,0.0,22.695,1002.016,0,0,0,
628,463.129,-0.995,0.0,0.0,22.698,1002.019,0,0,0,
629,463.789,-1.097,-1,-1,22.7,1002.006,0,0,0,
630,464.449,-1.05,0.0,0.0,22.693,1002.001,0,0,0,
631,465.109,-0.576,-1,-1,22.693,1001.994,0,0,0,
632,465.769,-0.847,0.0,0.0,22.688,1001.995,0,0,0,
633,466.429,-1.027,0.0,0.0,22.695,1001.976,0,0,0,
634,467.089,-0.931,-1,-1,22.695,1002.003,0,0,0,
635,467.75,-0.847,0.0,0.0,22.695,1001.998,0,0,0,
636,468.41,-0.861,-1,-1,22.695,1001.987,0,0,0,
637,469.07,-0.795,0.0,0.0,22.695,1002.023,0,0,0,
638,469.73,-0.841,0.0,0.0,22.693,1001.992,0,0,0,
639,470.39,-0.764,-1,-1,22.695,1002.002,0,0,0,
640,471.45,-0.706,0.0,0.0,22.635,1001.999,0,0,0,
641,472.111,-1.014,-1,-1,22.683,1001.993,0,0,0,
642,472.771,-0.717,0.0,0.0,22.688,1001.982,0,0,0,
643,473.431,-0.73,0.0,0.0,22.688,1002.0,0,0,0,
644,474.091,-0.828,-1,-1,22.685,1001.996,0,0,0,
645,474.751,-0.917,0.0,0.0,22.688,1001.982,0,0,0,
646,475.411,-0.945,-1,-1,22.695,1001.997,0,0,0,
647,476.071,-0.643,0.0,0.0,22.683,1001.972,0,0,0,
648,476.731,-0.869,0.0,0.0,22.688,1001.967,0,0,0,
649,477.391,-0.893,-1,-1,22.685,1002.005,0,0,0,
650,478.051,-0.99,0.0,0.0,22.68,1001.992,0,0,0,
651,478.712,-0.684,-1,-1,22.683,1001.977,0,0,0,
652,479.371,-0.838,0.0,0.0,22.683,1001.997,0,0,0,
653,480.031,-0.815,0.0,0.0,22.685,1001.962,0,0,0,
654,480.691,-0.462,-1,-1,22.68,1001.993,0,0,0,
655,481.352,-0.66,0.0,0.0,22.68,1001.98,0,0,0,
656,482.014,-0.48,-1,-1,22.678,1001.972,0,0,0,
657,482.681,-1.042,0.0,0.0,22.683,1001.975,0,0,0,
658,483.348,-0.614,0.0,0.0,22.688,1001.975,0,0,0,
659,484.014,-0.885,-1,-1,22.678,1001.993,0,0,0,
660,485.083,-0.577,0.0,0.0,22.611,1001.966,0,0,0,
661,485.745,-0.732,-1,-1,22.675,1001.961,0,0,0,
662,486.41,-0.885,-1,-1,22.675,1001.964,0,0,0,
663,487.073,-0.676,0.0,0.0,22.68,1002.003,0,0,0,
664,487.736,-0.87,0.0,0.0,22.685,1001.988,0,0,0,
665,488.4,-0.564,-1,-1,22.685,1001.977,0,0,0,
666,489.062,-0.745,0.0,0.0,22.688,1001.999,0,0,0,
667,489.727,-0.731,-1,-1,22.683,1001.993,0,0,0,
668,490.391,-0.587,-1,-1,22.678,1001.951,0,0,0,
669,491.053,-0.676,0.0,0.0,22.685,1001.973,0,0,0,
670,491.718,-0.656,0.0,0.0,22.685,1001.942,0,0,0,
671,492.379,-0.364,-1,-1,22.675,1001.949,0,0,0,
672,493.041,-0.745,0.0,0.0,22.688,1001.998,0,0,0,
673,493.704,-0.415,-1,-1,22.683,1001.963,0,0,0,
674,494.367,-0.679,-1,-1,22.675,1001.977,0,0,0,
675,495.029,-0.544,0.0,0.0,22.678,1001.993,0,0,0,
676,495.691,-0.763,0.0,0.0,22.673,1001.986,0,0,0,
677,496.353,-0.888,-1,-1,22.675,1001.974,0,0,0,
678,497.014,-0.954,0.0,0.0,22.678,1001.996,0,0,0,
679,497.677,-0.717,-1,-1,22.683,1001.993,0,0,0,
680,498.742,-0.786,-1,-1,22.605,1001.984,0,0,0,
681,499.403,-0.968,0.0,0.0,22.68,1001.98,0,0,0,
682,500.065,-0.689,0.0,0.0,22.675,1002.003,0,0,0,
683,500.727,-0.731,-1,-1,22.683,1001.989,0,0,0,
684,501.389,-0.572,0.0,0.0,22.678,1001.977,0,0,0,
685,502.051,-0.753,-1,-1,22.685,1001.992,0,0,0,
686,502.713,-0.809,-1,-1,22.675,1001.97,0,0,0,
687,503.375,-0.814,0.0,0.0,22.678,1001.985,0,0,0,
688,504.037,-0.652,0.0,0.0,22.67,1001.971,0,0,0,
689,504.699,-0.931,-1,-1,22.685,1002.002,0,0,0,
690,505.36,-0.893,0.0,0.0,22.673,1001.996,0,0,0,
691,506.021,-0.624,-1,-1,22.673,1001.971,0,0,0,
692,506.683,-0.899,-1,-1,22.683,1002.006,0,0,0,
693,507.344,-0.704,0.0,0.0,22.68,1001.973,0,0,0,
694,508.005,-0.638,0.0,0.0,22.673,1001.987,0,0,0,
695,508.666,-0.736,-1,-1,22.68,1002.001,0,0,0,
696,509.327,-0.591,0.0,0.0,22.678,1001.951,0,0,0,
697,509.989,-0.824,-1,-1,22.673,1001.996,0,0,0,
698,510.651,-0.795,-1,-1,22.678,1001.977,0,0,0,
699,511.311,-0.591,0.0,0.0,22.675,1001.982,0,0,0,
700,512.373,-0.693,0.0,0.0,22.605,1001.993,0,0,0,
701,513.034,-0.723,-1,-1,22.663,1001.999,0,0,0,
702,513.695,-0.861,0.0,0.0,22.665,1001.971,0,0,0,
703,514.357,-0.816,-1,-1,22.67,1001.994,0,0,0,
704,515.018,-0.782,-1,-1,22.673,1001.971,0,0,0,
705,515.679,-0.528,0.0,0.0,22.673,1001.966,0,0,0,
706,516.339,-0.732,0.0,0.0,22.675,1001.993,0,0,0,
707,517.0,-0.848,-1,-1,22.668,1001.97,0,0,0,
708,517.662,-0.814,0.0,0.0,22.673,1001.984,0,0,0,
709,518.323,-0.639,-1,-1,22.665,1001.981,0,0,0,
710,518.984,-0.793,-1,-1,22.665,1001.992,0,0,0,
711,519.645,-0.932,0.0,0.0,22.665,1001.978,0,0,0,
712,520.306,-0.672,0.0,0.0,22.668,1002.002,0,0,0,
713,520.966,-0.728,-1,-1,22.66,1001.969,0,0,0,
714,521.627,-0.574,0.0,0.0,22.66,1001.997,0,0,0,
715,522.288,-0.621,-1,-1,22.668,1001.995,0,0,0,
716,522.948,-1.01,-1,-1,22.663,1001.994,0,0,0,
717,523.609,-0.573,0.0,0.0,22.665,1001.977,0,0,0,
718,524.27,-0.937,0.0,0.0,22.663,1002.0,0,0,0,
719,524.931,-0.904,-1,-1,22.663,1001.97,0,0,0,
720,525.992,-0.681,0.0,0.0,22.593,1001.966,0,0,0,
721,526.653,-0.658,-1,-1,22.655,1001.99,0,0,0,
722,527.313,-0.769,-1,-1,22.655,1001.994,0,0,0,
723,527.974,-1.053,0.0,0.0,22.66,1001.992,0,0,0,
724,528.635,-0.778,0.0,0.0,22.655,1001.969,0,0,0,
725,529.295,-0.686,-1,-1,22.655,1001.994,0,0,0,
726,529.956,-0.797,0.0,0.0,22.65,1001.97,0,0,0,
727,530.617,-0.792,-1,-1,22.655,1001.948,0,0,0,
728,531.277,-0.579,-1,-1,22.663,1001.991,0,0,0,
729,531.938,-0.778,0.0,0.0,22.66,1001.963,0,0,0,
730,532.599,-0.764,0.0,0.0,22.655,1001.957,0,0,0,
731,533.259,-0.658,-1,-1,22.66,1001.96,0,0,0,
732,533.919,-0.541,0.0,0.0,22.663,1001.986,0,0,0,
733,534.58,-0.774,-1,-1,22.66,1001.984,0,0,0,
734,535.241,-0.672,-1,-1,22.663,1001.963,0,0,0,
735,535.901,-0.719,0.0,0.0,22.653,1001.954,0,0,0,
736,536.562,-0.788,0.0,0.0,22.663,1001.99,0,0,0,
737,537.222,-0.487,-1,-1,22.65,1002.003,0,0,0,
738,537.883,-0.816,0.0,0.0,22.655,1001.994,0,0,0,
739,538.544,-0.844,-1,-1,22.658,1002.001,0,0,0,
740,539.605,-0.848,-1,-1,22.583,1002.002,0,0,0,
741,540.265,-1.025,0.0,0.0,22.65,1001.991,0,0,0,
742,540.926,-0.853,0.0,0.0,22.655,1001.994,0,0,0,
743,541.586,-0.723,-1,-1,22.653,1002.006,0,0,0,
744,542.247,-0.863,0.0,0.0,22.645,1001.991,0,0,0,
745,542.907,-0.899,-1,-1,22.653,1001.963,0,0,0,
746,543.568,-0.91,-1,-1,22.65,1001.986,0,0,0,
747,544.228,-0.7,0.0,0.0,22.648,1001.985,0,0,0,
748,544.889,-0.714,0.0,0.0,22.653,1002.002,0,0,0,
749,545.549,-0.857,-1,-1,22.645,1002.007,0,0,0,
750,546.209,-0.692,0.0,0.0,22.648,1001.996,0,0,0,
751,546.869,-0.915,-1,-1,22.648,1001.984,0,0,0,
752,547.53,-0.561,-1,-1,22.648,1001.97,0,0,0,
753,548.189,-0.473,0.0,0.0,22.633,1001.999,0,0,0,
754,548.849,-0.543,0.0,0.0,22.64,1001.983,0,0,0,
755,549.509,-0.613,-1,-1,22.64,1001.989,0,0,0,
756,550.17,-0.808,0.0,0.0,22.64,1001.975,0,0,0,
757,550.83,-0.682,-1,-1,22.635,1001.98,0,0,0,
758,551.49,-0.445,-1,-1,22.633,1001.964,0,0,0,
759,552.15,-0.993,0.0,0.0,22.638,1001.989,0,0,0,
760,553.21,-0.784,0.0,0.0,22.573,1001.978,0,0,0,
761,553.87,-0.762,-1,-1,22.633,1002.003,0,0,0,
762,554.53,-0.924,0.0,0.0,22.635,1001.992,0,0,0,
763,555.191,-0.66,-1,-1,22.633,1001.994,0,0,0,
764,555.851,-0.571,-1,-1,22.63,1001.997,0,0,0,
765,556.511,-0.417,0.0,0.0,22.635,1001.98,0,0,0,
766,557.171,-0.566,0.0,0.0,22.628,1001.959,0,0,0,
767,557.831,-0.66,-1,-1,22.628,1001.984,0,0,0,
768,558.491,-0.646,0.0,0.0,22.63,1001.98,0,0,0,
769,559.151,-0.664,-1,-1,22.635,1001.975,0,0,0,
770,559.811,-0.887,-1,-1,22.623,1001.99,0,0,0,
771,560.471,-0.952,0.0,0.0,22.633,1001.988,0,0,0,
772,561.131,-0.742,0.0,0.0,22.628,1001.972,0,0,0,
773,561.792,-0.688,-1,-1,22.623,1001.972,0,0,0,
774,562.452,-0.93,0.0,0.0,22.628,1001.984,0,0,0,
775,563.112,-0.664,-1,-1,22.625,1002.028,0,0,0,
776,563.772,-0.799,-1,-1,22.625,1001.989,0,0,0,
777,564.432,-0.694,0.0,0.0,22.625,1001.988,0,0,0,
778,565.093,-0.72,0.0,0.0,22.625,1001.997,0,0,0,
779,565.753,-1.11,-1,-1,22.623,1002.018,0,0,0,
780,566.813,-0.719,0.0,0.0,22.556,1002.003,0,0,0,
781,567.473,-1.036,-1,-1,22.611,1001.994,0,0,0,
782,568.134,-0.952,-1,-1,22.621,1002.017,0,0,0,
783,568.793,-0.901,0.0,0.0,22.615,1001.995,0,0,0,
784,569.454,-0.563,0.0,0.0,22.615,1001.997,0,0,0,
785,570.114,-0.868,-1,-1,22.621,1001.991,0,0,0,
786,570.774,-1.012,0.0,0.0,22.625,1002.006,0,0,0,
787,571.434,-1.077,-1,-1,22.628,1001.993,0,0,0,
788,572.094,-0.92,-1,-1,22.625,1002.009,0,0,0,
789,572.754,-0.962,0.0,0.0,22.63,1001.998,0,0,0,
790,573.414,-0.929,0.0,0.0,22.63,1001.978,0,0,0,
791,574.074,-0.85,-1,-1,22.628,1002.003,0,0,0,
792,574.734,-1.041,0.0,0.0,22.628,1002.0,0,0,0,
793,575.395,-0.98,-1,-1,22.63,1002.0,0,0,0,
794,576.055,-0.715,-1,-1,22.628,1001.979,0,0,0,
795,576.715,-0.464,0.0,0.0,22.623,1001.992,0,0,0,
796,577.375,-0.701,0.0,0.0,22.625,1001.98,0,0,0,
797,578.035,-0.734,-1,-1,22.635,1001.996,0,0,0,
798,578.695,-0.887,0.0,0.0,22.63,1002.003,0,0,0,
799,579.356,-0.784,-1,-1,22.63,1001.982,0,0,0,
800,580.416,-0.575,-1,-1,22.558,1001.965,0,0,0,
801,581.076,-0.795,0.0,0.0,22.621,1001.995,0,0,0,
802,581.736,-0.589,0.0,0.0,22.628,1002.017,0,0,0,
803,582.396,-0.854,-1,-1,22.63,1002.011,0,0,0,
804,583.056,-0.79,0.0,0.0,22.625,1001.997,0,0,0,
805,583.717,-0.916,-1,-1,22.623,1001.991,0,0,0,
806,584.377,-0.728,-1,-1,22.628,1001.984,0,0,0,
807,585.037,-0.645,0.0,0.0,22.63,1001.985,0,0,0,
808,585.697,-1.123,0.0,0.0,22.628,1001.999,0,0,0,
809,586.357,-0.863,-1,-1,22.63,1001.998,0,0,0,
810,587.017,-0.771,0.0,0.0,22.633,1002.024,0,0,0,
811,587.678,-0.72,-1,-1,22.623,1001.979,0,0,0,
812,588.338,-0.924,-1,-1,22.625,1002.008,0,0,0,
813,588.998,-0.952,0.0,0.0,22.625,1002.004,0,0,0,
814,589.658,-0.702,0.0,0.0,22.628,1001.98,0,0,0,
